tok	changepoint_idx	start_idx	end_idx	value
1\.192	2013-2014	2012-2013	2013-2014	5.808988157581994
1\.192	2014-2015	2013-2014	2014-2015	-6.3629182582774595
1\.236	2016-2017	2015-2016	2016-2017	6.729035530450319
1\.236	2017-2018	2016-2017	2017-2018	-6.462811525617193
1\.314	2014-2015	2013-2014	2014-2015	5.849945875708075
1\.314	2015-2016	2014-2015	2015-2016	-5.537513636225105
1\.33	2001-2002	2000-2001	2001-2002	7.350730608604704
1\.33	2002-2003	2001-2002	2002-2003	-7.933954826718512
1\.34	2004-2005	2003-2004	2004-2005	12.037136042285155
1\.34	2005-2006	2004-2005	2005-2006	-10.927270205191988
1\.375	2013-2014	2012-2013	2013-2014	5.879692548042215
1\.376	2015-2016	2014-2015	2015-2016	7.125053931072431
1\.376	2016-2017	2015-2016	2016-2017	-6.830317498108292
1\.37\-fold	2017-2018	2016-2017	2017-2018	5.684009105830887
1\.395	2016-2017	2015-2016	2016-2017	5.502207883839194
1\.441	2019-2020	2018-2019	2019-2020	5.630013641294832
1\.467	2015-2016	2014-2015	2015-2016	6.14625161738026
1\.467	2016-2017	2015-2016	2016-2017	-5.5061029104770896
1\.493	2014-2015	2013-2014	2014-2015	6.987862405460051
1\.493	2015-2016	2014-2015	2015-2016	-6.767369688745618
1\.502	2017-2018	2016-2017	2017-2018	6.267495817110129
1\.536	2018-2019	2017-2018	2018-2019	8.731467968190131
1\.536	2019-2020	2018-2019	2019-2020	-7.400027756533589
1\.54	2006-2007	2005-2006	2006-2007	-5.7011321946250275
1\.564	2015-2016	2014-2015	2015-2016	5.7974687623318815
1\.564	2016-2017	2015-2016	2016-2017	-5.6492589776091835
1\.5\-mm	2010-2011	2009-2010	2010-2011	7.034977986525236
1\.5\-mm	2011-2012	2010-2011	2011-2012	-7.449160624656468
1\.605	2015-2016	2014-2015	2015-2016	6.885755150442186
1\.605	2016-2017	2015-2016	2016-2017	-6.664850467289645
1\.605	2019-2020	2018-2019	2019-2020	7.103092456956185
1\.629	2014-2015	2013-2014	2014-2015	5.650332066954029
1\.629	2015-2016	2014-2015	2015-2016	-5.606448679190933
1\.650	2019-2020	2018-2019	2019-2020	7.502260915431548
1\.667	2015-2016	2014-2015	2015-2016	7.154490014648275
1\.667	2016-2017	2015-2016	2016-2017	-7.85913280242751
1\.688	2017-2018	2016-2017	2017-2018	7.42481132754637
1\.688	2018-2019	2017-2018	2018-2019	-6.892324311714715
1\.688	2019-2020	2018-2019	2019-2020	8.430982010150691
1\.692	2017-2018	2016-2017	2017-2018	6.354711057656262
1\.692	2018-2019	2017-2018	2018-2019	-5.85008534739195
1\.701	2019-2020	2018-2019	2019-2020	7.455649663692082
1\.734	2018-2019	2016-2017	2018-2019	8.63625922854712
1\.734	2019-2020	2018-2019	2019-2020	-7.73033560176866
1\.787	2015-2016	2014-2015	2015-2016	6.103572108676977
1\.787	2016-2017	2015-2016	2016-2017	-5.779263035940853
1\.816	2016-2017	2015-2016	2016-2017	6.669871817223521
1\.816	2017-2018	2016-2017	2017-2018	-6.272099683314119
1\.938	2016-2017	2015-2016	2016-2017	6.982405504120628
1\.938	2017-2018	2016-2017	2017-2018	-6.782375754475161
1\.942	2018-2019	2017-2018	2018-2019	6.657061867279494
1\.942	2019-2020	2018-2019	2019-2020	-6.873903792689081
1alpha	2004-2005	2003-2004	2004-2005	6.860567481414629
1alpha	2005-2006	2004-2005	2005-2006	-6.454708145171264
1d11	2015-2016	2014-2015	2015-2016	13.178876689377988
1d11	2016-2017	2015-2016	2016-2017	-12.98731994437156
1k	2012-2013	2010-2011	2012-2013	7.372527015286158
1k	2013-2014	2012-2013	2013-2014	-7.334166354977346
1ng	2019-2020	2018-2019	2019-2020	6.92879951993257
1x108	2009-2010	2008-2009	2009-2010	7.551391893447803
1x108	2010-2011	2009-2010	2010-2011	-7.862396227324773
2',7'\-dichlorodihydrofluorescein	2018-2019	2017-2018	2018-2019	6.161518208378361
2'\-fucosyllactose	2017-2018	2016-2017	2017-2018	13.869918080205434
2'\-fucosyllactose	2018-2019	2017-2018	2018-2019	-12.949837832765153
2,2'\-bipyridyl	2018-2019	2017-2018	2018-2019	6.274318846618814
2,2'\-bipyridyl	2019-2020	2018-2019	2019-2020	-6.5994135118981045
2,212	2019-2020	2018-2019	2019-2020	-5.739456809659791
2,422	2019-2020	2017-2018	2019-2020	9.513194619394728
2,4\-dichlorophenol	2017-2018	2016-2017	2017-2018	6.48346888213857
2,4\-dinitrophenylhydrazine	2009-2010	2008-2009	2009-2010	5.525717558695098
2,7\-anhydro	2016-2017	2015-2016	2016-2017	8.906408434460694
2,7\-anhydro	2017-2018	2016-2017	2017-2018	-9.279296911250887
2,n	2019-2020	2018-2019	2019-2020	8.761944005760936
20/160	2014-2015	2011-2012	2014-2015	8.228670965322515
20/160	2015-2016	2014-2015	2015-2016	-8.141005769165478
20/33	2015-2016	2014-2015	2015-2016	-5.526363870872286
2000	2001-2002	2000-2001	2001-2002	-7.172271849232049
2001	2001-2002	2000-2001	2004-2005	-282.8853334712737
2002	2002-2003	2001-2002	2005-2006	-1071.5072326233926
2003	2002-2003	2001-2002	2002-2003	99.58921751655227
2003	2003-2004	2002-2003	2005-2006	-99.28528496610437
2004	2003-2004	2001-2002	2003-2004	80.95014170591196
2004	2004-2005	2003-2004	2007-2008	-80.16746629241341
2005	2004-2005	2003-2004	2004-2005	12.277887473074966
2005	2005-2006	2004-2005	2007-2008	-13.397983951717258
2005/06	2016-2017	2015-2016	2016-2017	6.0304815549867765
2005\-december	2012-2013	2011-2012	2012-2013	5.813837532203454
2005\-december	2013-2014	2012-2013	2013-2014	-5.5072434042406755
2007/08	2010-2011	2008-2009	2010-2011	6.017321926882186
2007/08	2011-2012	2010-2011	2011-2012	-6.5423577529341514
2010	2009-2010	2007-2008	2009-2010	12.695094302567433
2010	2010-2011	2009-2010	2012-2013	-12.711815547629593
2010\-	2014-2015	2013-2014	2014-2015	7.86380466885478
2010\-	2015-2016	2014-2015	2015-2016	-7.869547977998362
2011/12	2013-2014	2012-2013	2015-2016	-7.907604441591291
2012\-march	2014-2015	2013-2014	2014-2015	-6.829158658433199
2013	2012-2013	2011-2012	2012-2013	31.59922972704291
2013	2013-2014	2012-2013	2015-2016	-32.693184605768515
2013/14	2014-2015	2013-2014	2014-2015	7.883157954672767
2013/14	2015-2016	2014-2015	2016-2017	-7.6896105800394325
2014\-august	2019-2020	2018-2019	2019-2020	5.971869418553267
2015\-august	2018-2019	2017-2018	2018-2019	-6.698977817317854
2016\-january	2018-2019	2017-2018	2019-2020	-7.424701664603441
2016\-september	2018-2019	2017-2018	2018-2019	-5.731772261830116
2017\-march	2019-2020	2018-2019	2019-2020	-6.081683054791663
2017a	2018-2019	2017-2018	2018-2019	-11.821035890055064
2018/19	2018-2019	2016-2017	2018-2019	34.010261489513674
2018/19	2019-2020	2018-2019	2019-2020	-33.15148520910627
2018\-	2019-2020	2018-2019	2019-2020	6.106814535949887
2019	2018-2019	2016-2017	2018-2019	28.368736689506147
2019	2019-2020	2018-2019	2019-2020	-23.945765180026832
2020	2019-2020	2018-2019	2019-2020	22.63524366782052
2046	2015-2016	2014-2015	2015-2016	7.290258159158139
2046	2016-2017	2015-2016	2017-2018	-7.743440716781283
209	2003-2004	2002-2003	2003-2004	7.8068249191944545
209	2004-2005	2003-2004	2004-2005	-8.758993798122326
20\-hydroxyecdysone	2010-2011	2009-2010	2010-2011	-5.534778099294464
20\-meter	2012-2013	2011-2012	2012-2013	6.72734458951297
20\-meter	2013-2014	2012-2013	2013-2014	-6.9050522837734984
20\-session	2016-2017	2015-2016	2016-2017	5.975114481220232
20\.00	2009-2010	2008-2009	2009-2010	5.608193601525683
20\.00	2010-2011	2009-2010	2010-2011	-6.384179890564008
20\.48	2015-2016	2014-2015	2015-2016	5.996487523330908
20\.49	2018-2019	2017-2018	2018-2019	10.89904275145458
20\.49	2019-2020	2018-2019	2019-2020	-11.08725160222161
20\.51	2016-2017	2015-2016	2016-2017	6.936178161046633
20\.51	2017-2018	2016-2017	2017-2018	-6.784267772407446
20\.76	2015-2016	2014-2015	2015-2016	6.60641756314435
20\.76	2016-2017	2015-2016	2016-2017	-6.475419925709392
2105	2013-2014	2011-2012	2013-2014	15.849293165066591
2105	2014-2015	2013-2014	2014-2015	-16.256782706331226
211at	2014-2015	2013-2014	2014-2015	12.772708534277085
211at	2015-2016	2014-2015	2015-2016	-12.591454342263344
211at	2016-2017	2015-2016	2016-2017	11.2909290451503
211at	2017-2018	2016-2017	2017-2018	-9.995986708645196
2164	2012-2013	2011-2012	2012-2013	13.481067847271659
2164	2014-2015	2012-2013	2014-2015	-14.263255940242475
2196	2011-2012	2010-2011	2011-2012	8.0734004022943
2196	2012-2013	2011-2012	2012-2013	-8.1644590523721
21\.0	2002-2003	2000-2001	2002-2003	6.402950051293898
21\.0	2004-2005	2002-2003	2004-2005	-6.347673074775182
21\.24	2014-2015	2013-2014	2014-2015	6.407330795369181
21\.24	2015-2016	2014-2015	2015-2016	-5.638861607222202
21\.38	2017-2018	2016-2017	2017-2018	6.196471664695631
21\.38	2018-2019	2017-2018	2018-2019	-6.352952527488185
21\.8	2003-2004	2002-2003	2003-2004	-5.779462577877331
21\.95	2017-2018	2016-2017	2017-2018	6.074242954144363
21\.95	2018-2019	2017-2018	2018-2019	-5.779446458547264
21days	2011-2012	2010-2011	2011-2012	-5.5206880651133075
21st	2001-2002	2000-2001	2001-2002	-11.187826542048636
2202	2013-2014	2012-2013	2013-2014	8.744201598832058
2202	2014-2015	2013-2014	2014-2015	-8.137021980944223
2208	2014-2015	2013-2014	2014-2015	7.744913972965928
2208	2015-2016	2014-2015	2015-2016	-7.512215520477583
222\-nm	2019-2020	2018-2019	2019-2020	10.792471767874577
223ra	2012-2013	2011-2012	2012-2013	7.263913550208411
223ra	2013-2014	2012-2013	2013-2014	-7.968147354504283
2266	2016-2017	2015-2016	2016-2017	7.714108610432337
2266	2017-2018	2016-2017	2017-2018	-7.482278122550898
2288	2013-2014	2012-2013	2013-2014	18.563012771668205
2288	2014-2015	2013-2014	2014-2015	-18.250934233962386
229e	2004-2005	2002-2003	2004-2005	9.342030684629144
229e	2005-2006	2004-2005	2005-2006	-8.923880190114389
22\.37	2016-2017	2014-2015	2016-2017	7.125807252779735
22\.37	2017-2018	2016-2017	2017-2018	-6.141759877115248
22\.81	2018-2019	2017-2018	2018-2019	6.506274135324369
22\.81	2019-2020	2018-2019	2019-2020	-6.081853888557308
22\.99	2014-2015	2013-2014	2014-2015	6.6155788996672005
22\.99	2015-2016	2014-2015	2015-2016	-6.784586618396573
22\.99	2018-2019	2017-2018	2018-2019	-5.857602024908964
22q11\.2ds	2009-2010	2008-2009	2009-2010	6.774513830193097
22q11\.2ds	2010-2011	2009-2010	2010-2011	-6.101940600517277
2313	2014-2015	2013-2014	2014-2015	7.861535308329234
2313	2015-2016	2014-2015	2015-2016	-7.680309824833413
2327	2019-2020	2018-2019	2019-2020	6.433897984074167
23390	2018-2019	2017-2018	2018-2019	5.63118133311837
23390	2019-2020	2018-2019	2019-2020	-5.589698560099051
23\.3	2002-2003	2001-2002	2002-2003	-6.164399770301973
23\.39	2017-2018	2016-2017	2017-2018	7.211884168007693
23\.39	2018-2019	2017-2018	2018-2019	-7.32932530622383
24,25\(oh\)2d3	2016-2017	2015-2016	2016-2017	11.483965121196993
24,25\(oh\)2d3	2017-2018	2016-2017	2017-2018	-10.864470980617675
24/48	2013-2014	2012-2013	2013-2014	5.98009622681665
24/48	2014-2015	2013-2014	2014-2015	-5.990064689215098
241	2001-2002	2000-2001	2001-2002	-7.794991789084489
2434	2014-2015	2013-2014	2014-2015	5.667248715686628
2434	2015-2016	2014-2015	2015-2016	-5.572259032871708
2461	2012-2013	2011-2012	2012-2013	-6.170246462331572
24\.50	2015-2016	2014-2015	2015-2016	6.402009027962597
24\.50	2016-2017	2015-2016	2016-2017	-5.5292520345843155
24\.52	2014-2015	2013-2014	2014-2015	5.833512456152752
24\.52	2015-2016	2014-2015	2015-2016	-5.605147959710373
24f	2013-2014	2012-2013	2013-2014	6.016894647283111
24f	2014-2015	2013-2014	2014-2015	-5.837195541943871
24hrs	2009-2010	2008-2009	2009-2010	-9.51624262320524
24s	2012-2013	2011-2012	2012-2013	5.787668719543352
254	2003-2004	2002-2003	2003-2004	7.539587954091917
254	2004-2005	2003-2004	2004-2005	-6.834287234091886
256	2003-2004	2002-2003	2003-2004	6.470182782023976
256	2004-2005	2003-2004	2004-2005	-6.110076745330658
256\-slice	2011-2012	2010-2011	2011-2012	7.890036173152893
256\-slice	2012-2013	2011-2012	2013-2014	-7.863061862185462
25\(oh\)d2	2011-2012	2010-2011	2011-2012	9.998051549105634
25\(oh\)d2	2012-2013	2011-2012	2012-2013	-10.115304829946188
25\-month	2013-2014	2012-2013	2013-2014	8.480511398021136
25\-month	2014-2015	2013-2014	2014-2015	-7.771490080134866
25\-ohd	2010-2011	2009-2010	2010-2011	8.886911189746032
25\-ohd	2011-2012	2010-2011	2011-2012	-8.593658715758625
25\.37	2016-2017	2015-2016	2016-2017	6.9658861452948795
25\.37	2017-2018	2016-2017	2017-2018	-6.0876237705170455
25\.48	2018-2019	2016-2017	2018-2019	6.14206453991543
25\.56	2016-2017	2015-2016	2016-2017	7.811091817357845
25\.56	2017-2018	2016-2017	2017-2018	-7.529704962361183
25\.64	2014-2015	2013-2014	2014-2015	6.8238645715147435
25\.64	2015-2016	2014-2015	2015-2016	-6.599894005233997
25\.96	2014-2015	2013-2014	2014-2015	5.584005795945415
25\.96	2015-2016	2014-2015	2015-2016	-5.941731613653978
25c	2005-2006	2004-2005	2005-2006	-6.03117689073545
25c	2006-2007	2005-2006	2006-2007	6.760262895115668
25c	2007-2008	2006-2007	2007-2008	-6.046991999708943
25i	2016-2017	2015-2016	2016-2017	8.66185166995273
25i	2017-2018	2016-2017	2017-2018	-7.89996773680226
25k	2015-2016	2014-2015	2015-2016	17.741386383559757
25k	2016-2017	2015-2016	2016-2017	-17.94965231224611
25mg	2010-2011	2009-2010	2010-2011	-7.2159702603986755
2617	2015-2016	2014-2015	2015-2016	6.2656275285777605
2617	2016-2017	2015-2016	2016-2017	-6.26878326295493
2646	2016-2017	2015-2016	2016-2017	7.36170914998856
2646	2017-2018	2016-2017	2017-2018	-7.232843566274602
2651	2015-2016	2014-2015	2015-2016	7.034954136758941
2651	2016-2017	2015-2016	2016-2017	-6.8447544751913165
2656	2013-2014	2012-2013	2013-2014	5.73261130359157
2656	2014-2015	2013-2014	2014-2015	-5.972829978039673
2672	2015-2016	2014-2015	2015-2016	5.853420589292741
2672	2016-2017	2015-2016	2016-2017	-6.091266410637598
2673	2012-2013	2011-2012	2012-2013	5.504591733424235
26\.22	2017-2018	2016-2017	2017-2018	5.842446930898602
26\.85	2012-2013	2011-2012	2012-2013	7.091733575609773
26\.85	2013-2014	2012-2013	2013-2014	-6.8531258075985155
26\.95	2014-2015	2013-2014	2014-2015	6.105746040126021
273	2005-2006	2004-2005	2005-2006	6.948845021859197
273	2006-2007	2005-2006	2006-2007	-5.766449066046612
2899	2018-2019	2017-2018	2018-2019	-5.805895646089326
28\-amino	2010-2011	2009-2010	2010-2011	-5.732307667641311
28\.03	2011-2012	2010-2011	2011-2012	6.779113948428041
28\.03	2012-2013	2011-2012	2012-2013	-6.382160636331902
28\.24	2019-2020	2018-2019	2019-2020	6.646923712461095
28\.63	2014-2015	2013-2014	2014-2015	5.927492119613718
28\.70	2019-2020	2018-2019	2019-2020	-5.874056276030024
28si	2016-2017	2014-2015	2016-2017	8.209375565812998
28si	2017-2018	2016-2017	2017-2018	-8.717933175315967
29213	2012-2013	2011-2012	2012-2013	6.646249412782463
29213	2013-2014	2012-2013	2013-2014	-7.174041263643419
296	2003-2004	2002-2003	2003-2004	-7.319681302628016
29\.25	2011-2012	2010-2011	2011-2012	5.714270178743334
29\.25	2012-2013	2011-2012	2012-2013	-5.941992391315797
29\.25	2015-2016	2014-2015	2015-2016	8.77980557896979
29\.25	2016-2017	2015-2016	2016-2017	-8.455758581913024
29\.64	2019-2020	2018-2019	2019-2020	7.58962128868685
29\.99	2012-2013	2011-2012	2012-2013	6.247731502461612
29\.99	2013-2014	2012-2013	2013-2014	-5.737730970425449
2\-alpha	2019-2020	2018-2019	2019-2020	7.649520728420798
2\-aminopyrimidine	2011-2012	2010-2011	2011-2012	7.724637845531291
2\-aminopyrimidine	2012-2013	2011-2012	2012-2013	-7.7091477450084405
2\-class	2016-2017	2015-2016	2016-2017	8.693799740644574
2\-class	2017-2018	2016-2017	2017-2018	-8.341106884686232
2\-heptanone	2018-2019	2017-2018	2018-2019	8.159915498927472
2\-heptanone	2019-2020	2018-2019	2019-2020	-7.927734155251404
2\-high	2018-2019	2017-2018	2018-2019	-5.823814346817846
2\-m	2012-2013	2011-2012	2012-2013	7.870971655321634
2\-m	2013-2014	2012-2013	2013-2014	-8.295639698481592
2\-m	2018-2019	2017-2018	2018-2019	5.729534856429225
2\-methylisoborneol	2016-2017	2015-2016	2016-2017	6.644633990963909
2\-methylisoborneol	2017-2018	2016-2017	2017-2018	-6.36676583627515
2\-oxoglutaric	2019-2020	2018-2019	2019-2020	5.882937980396102
2\-phosphoglycerate	2014-2015	2013-2014	2014-2015	5.683598653735894
2\-phosphoglycerate	2015-2016	2014-2015	2015-2016	-5.570786471173264
2\-specific	2011-2012	2010-2011	2011-2012	5.755398368657433
2\-specific	2012-2013	2011-2012	2012-2013	-7.031737460308477
2\-specific	2014-2015	2013-2014	2014-2015	15.147161661567113
2\-specific	2015-2016	2014-2015	2015-2016	-15.680212376228438
2\-week	2004-2005	2003-2004	2004-2005	7.305659166760639
2\-week	2005-2006	2004-2005	2005-2006	-7.4781087517333
2\.065	2016-2017	2015-2016	2016-2017	5.7364003110905895
2\.065	2017-2018	2016-2017	2017-2018	-5.787200788839529
2\.109	2016-2017	2015-2016	2016-2017	5.855335690184113
2\.109	2017-2018	2016-2017	2017-2018	-5.673063890905661
2\.195	2019-2020	2018-2019	2019-2020	5.9628766422947
2\.214	2019-2020	2018-2019	2019-2020	5.7968006737245155
2\.241	2018-2019	2017-2018	2018-2019	5.895507073504543
2\.241	2019-2020	2018-2019	2019-2020	-6.064053192700339
2\.343	2019-2020	2018-2019	2019-2020	7.549034689163431
2\.3\.2\.1	2015-2016	2014-2015	2015-2016	7.305580271528887
2\.3\.2\.1	2016-2017	2015-2016	2016-2017	-6.772849276545284
2\.3\.2\.1c	2018-2019	2017-2018	2018-2019	18.71623022637423
2\.3\.2\.1c	2019-2020	2018-2019	2019-2020	-18.3446192934206
2\.3\.4\.4b	2019-2020	2018-2019	2019-2020	7.855436614817032
2\.5th\-97\.5th	2016-2017	2015-2016	2016-2017	11.434500590788115
2\.5th\-97\.5th	2017-2018	2016-2017	2017-2018	-11.542986436464396
2\.5th\-97\.5th	2018-2019	2017-2018	2018-2019	5.764369641161375
2\.5x	2013-2014	2012-2013	2013-2014	8.080373598479252
2\.5x	2014-2015	2013-2014	2014-2015	-7.771053057711141
2\.647	2018-2019	2016-2017	2018-2019	6.16512363898566
2\.647	2019-2020	2018-2019	2019-2020	-5.712059093342669
2\.702	2019-2020	2018-2019	2019-2020	5.915193828773861
2apro	2012-2013	2011-2012	2012-2013	6.311910449555631
2apro	2013-2014	2012-2013	2013-2014	-5.880755738644014
2b1	2015-2016	2014-2015	2015-2016	-5.70088133366222
2b1	2016-2017	2015-2016	2016-2017	6.979242797991841
2b1	2017-2018	2016-2017	2017-2018	-7.067227235631448
2d	2002-2003	2001-2002	2002-2003	11.16132310477538
2d	2003-2004	2002-2003	2004-2005	-9.542242677598837
2ds	2016-2017	2015-2016	2016-2017	-5.807918539038063
2fe\]h	2017-2018	2016-2017	2017-2018	9.972179127190131
2fe\]h	2018-2019	2017-2018	2018-2019	-10.17081684241137
2r,6r\)\-hnk	2017-2018	2016-2017	2017-2018	8.62736172988259
2r,6r\)\-hnk	2018-2019	2017-2018	2018-2019	-8.935597906504146
2r,6r\)\-hydroxynorketamine	2017-2018	2015-2016	2017-2018	6.24401358079373
2r,6r\)\-hydroxynorketamine	2018-2019	2017-2018	2018-2019	-6.140461438186506
2v	2011-2012	2010-2011	2011-2012	7.988663450710149
2v	2012-2013	2011-2012	2012-2013	-7.418815040903241
2vo	2010-2011	2009-2010	2010-2011	5.86007621397664
2vo	2011-2012	2010-2011	2011-2012	-5.9637619754495645
2weeks	2019-2020	2018-2019	2019-2020	6.207456774657106
2x	2007-2008	2005-2006	2007-2008	7.220362531888028
2x	2008-2009	2007-2008	2008-2009	-6.693261666849844
3%/3	2012-2013	2011-2012	2012-2013	6.776853224410749
3%/3	2013-2014	2012-2013	2014-2015	-6.8469181755416555
3'\-o	2018-2019	2017-2018	2018-2019	20.694947649742
3'\-o	2019-2020	2018-2019	2019-2020	-20.630268497802124
3,080	2019-2020	2017-2018	2019-2020	6.082152404861347
3,3',4,4'\-biphenyltetracarboxylic	2019-2020	2018-2019	2019-2020	5.782077697089
3,4\-dihydroxyphenylalanine	2009-2010	2008-2009	2009-2010	7.333503540769609
3,4\-dihydroxyphenylalanine	2010-2011	2009-2010	2010-2011	-7.016655794551932
3/36	2018-2019	2016-2017	2018-2019	11.233825162892519
3/36	2019-2020	2018-2019	2019-2020	-11.077445376278543
3/4	2004-2005	2003-2004	2004-2005	5.9098123862909375
3/4	2005-2006	2004-2005	2005-2006	-6.147910799244237
30/60	2019-2020	2018-2019	2019-2020	9.227430065076694
3082	2016-2017	2015-2016	2016-2017	-5.61118517693485
30\-hz	2014-2015	2013-2014	2014-2015	10.527036563115898
30\-hz	2015-2016	2014-2015	2015-2016	-10.449226121725424
30\-minutes	2010-2011	2009-2010	2010-2011	5.806771448054065
30\-minutes	2011-2012	2010-2011	2011-2012	-5.520051515896032
30\-week	2019-2020	2018-2019	2019-2020	7.640340849108469
30\-years	2014-2015	2013-2014	2014-2015	5.799573538611639
30\.00	2010-2011	2009-2010	2010-2011	-8.46222138650769
30\.09	2016-2017	2015-2016	2016-2017	5.66216913997551
30\.09	2017-2018	2016-2017	2017-2018	-5.838930568820807
30\.44	2012-2013	2011-2012	2012-2013	6.990866863792967
30\.44	2013-2014	2012-2013	2013-2014	-6.799986906953557
30\.83	2016-2017	2015-2016	2016-2017	5.53664887661656
30\.83	2017-2018	2016-2017	2017-2018	-5.795371399692716
30\.95	2013-2014	2012-2013	2013-2014	5.680092137027773
314	2006-2007	2005-2006	2006-2007	5.57278602459756
3173	2018-2019	2017-2018	2018-2019	6.3008641564360595
3173	2019-2020	2018-2019	2019-2020	-5.899945415131809
31\.15	2014-2015	2013-2014	2014-2015	8.889824967020987
31\.15	2015-2016	2014-2015	2015-2016	-9.285958745266242
31\.28	2019-2020	2018-2019	2019-2020	8.80468953324393
31p	2004-2005	2003-2004	2004-2005	7.932075859446218
